id;id_servicio;dias_sem_atencion;hora_inicial;hora_fin;num_afiliados
9698;9698;I; 07:35:21 ; 08:16:26 ;12
9699;9699;D; 16:19:06 ; 17:29:12 ;11
9700;9700;D; 02:55:43 ; 04:47:09 ;11
9701;9701;I; 00:41:28 ; 01:53:50 ;8
9702;9702;V; 18:01:38 ; 19:53:18 ;6
9703;9703;D; 15:01:23 ; 15:36:35 ;2
9704;9704;V; 07:53:42 ; 09:19:48 ;18
9705;9705;V; 22:51:15 ; 12:36:17 ;9
9706;9706;I; 14:11:41 ; 15:35:12 ;20
9707;9707;D; 15:02:54 ; 16:37:45 ;20
9708;9708;D; 00:48:59 ; 02:51:43 ;13
9709;9709;L; 10:56:44 ; 12:37:42 ;16
9710;9710;V; 23:19:19 ; 23:51:50 ;10
9711;9711;D; 23:40:49 ; 12:12:21 ;1
9712;9712;S; 11:09:29 ; 12:34:21 ;26
9713;9713;V; 00:58:22 ; 02:48:05 ;5
9714;9714;M; 20:53:50 ; 21:59:26 ;18
9715;9715;V; 20:16:16 ; 22:22:47 ;2
9716;9716;S; 20:04:58 ; 21:17:46 ;8
9717;9717;V; 01:52:56 ; 03:33:10 ;24
9718;9718;D; 04:47:05 ; 05:37:12 ;7
9719;9719;S; 10:48:50 ; 12:34:35 ;3
9720;9720;D; 00:49:47 ; 02:00:38 ;20
9721;9721;V; 04:13:08 ; 06:34:34 ;22
9722;9722;D; 13:46:53 ; 14:26:33 ;18
9723;9723;D; 17:23:56 ; 19:09:29 ;5
9724;9724;D; 04:56:47 ; 05:49:03 ;1
9725;9725;D; 07:18:11 ; 08:00:51 ;23
9726;9726;J; 08:11:59 ; 10:10:24 ;26
9727;9727;D; 04:48:28 ; 05:20:45 ;13
9728;9728;D; 07:11:01 ; 09:38:02 ;20
9729;9729;S; 17:42:10 ; 19:22:26 ;24
9730;9730;D; 13:01:53 ; 14:21:13 ;4
9731;9731;D; 05:30:00 ; 06:15:06 ;23
9732;9732;S; 14:12:56 ; 16:28:38 ;16
9733;9733;S; 16:12:15 ; 18:00:06 ;20
9734;9734;J; 23:42:26 ; 01:30:04 ;4
9735;9735;D; 19:58:53 ; 22:11:06 ;10
9736;9736;V; 11:37:49 ; 12:53:29 ;19
9737;9737;D; 14:06:56 ; 16:03:15 ;25
9738;9738;D; 03:23:14 ; 04:51:09 ;1
9739;9739;J; 22:18:27 ; 12:12:56 ;23
9740;9740;S; 12:47:29 ; 14:07:13 ;3
9741;9741;S; 20:41:42 ; 22:09:56 ;20
9742;9742;S; 04:19:10 ; 06:41:52 ;19
9743;9743;D; 17:03:49 ; 19:16:38 ;8
9744;9744;D; 20:41:24 ; 22:40:53 ;1
9745;9745;S; 10:20:12 ; 11:11:58 ;2
9746;9746;D; 04:57:54 ; 06:55:20 ;3
9747;9747;V; 15:08:02 ; 16:24:52 ;30
9748;9748;D; 00:51:54 ; 01:47:37 ;7
9749;9749;D; 20:23:22 ; 22:49:59 ;1
9750;9750;D; 00:20:01 ; 01:18:24 ;13
9751;9751;D; 20:08:39 ; 21:50:07 ;9
9752;9752;L; 17:13:31 ; 18:01:22 ;10
9753;9753;V; 00:10:23 ; 01:36:16 ;2
9754;9754;D; 15:37:43 ; 17:30:48 ;22
9755;9755;D; 00:52:16 ; 02:08:59 ;28
9756;9756;M; 07:25:31 ; 09:11:56 ;30
9757;9757;V; 08:21:05 ; 09:11:33 ;26
9758;9758;S; 22:16:31 ; 23:49:30 ;16
9759;9759;D; 12:09:51 ; 13:24:27 ;10
9760;9760;V; 19:59:39 ; 21:09:26 ;19
9761;9761;D; 06:21:22 ; 07:37:56 ;4
9762;9762;D; 22:45:33 ; 23:29:31 ;14
9763;9763;V; 11:30:59 ; 12:21:01 ;27
9764;9764;J; 17:40:00 ; 19:37:19 ;24
9765;9765;S; 09:48:11 ; 11:07:03 ;17
9766;9766;I; 19:29:44 ; 21:43:09 ;30
9767;9767;D; 02:24:07 ; 04:07:21 ;4
9768;9768;D; 06:06:42 ; 07:39:14 ;12
9769;9769;V; 15:24:58 ; 16:57:10 ;30
9770;9770;S; 11:10:15 ; 13:34:05 ;27
9771;9771;D; 22:34:14 ; 12:34:48 ;2
9772;9772;J; 04:34:51 ; 06:34:58 ;23
9773;9773;D; 20:54:39 ; 21:41:51 ;4
9774;9774;D; 16:44:16 ; 18:52:37 ;3
9775;9775;V; 03:26:17 ; 04:50:12 ;18
9776;9776;D; 10:34:32 ; 12:06:34 ;7
9777;9777;S; 18:36:14 ; 19:21:00 ;14
9778;9778;D; 15:55:11 ; 17:04:44 ;6
9779;9779;S; 19:55:02 ; 21:37:48 ;6
9780;9780;V; 12:24:59 ; 13:41:12 ;19
9781;9781;S; 22:04:19 ; 23:52:09 ;21
9782;9782;D; 07:08:14 ; 08:25:40 ;24
9783;9783;I; 10:37:54 ; 12:03:27 ;9
9784;9784;D; 09:01:41 ; 09:52:08 ;26
9785;9785;S; 18:54:26 ; 20:41:33 ;10
9786;9786;S; 03:15:46 ; 05:30:19 ;16
9787;9787;D; 00:55:46 ; 02:35:20 ;14
9788;9788;D; 13:59:43 ; 14:48:44 ;14
9789;9789;S; 21:58:33 ; 12:00:55 ;15
9790;9790;D; 08:46:10 ; 10:01:04 ;21
9791;9791;S; 15:47:45 ; 17:02:10 ;27
9792;9792;S; 11:35:04 ; 13:25:22 ;8
9793;9793;S; 05:35:31 ; 07:20:25 ;9
9794;9794;S; 18:19:53 ; 20:49:31 ;1
9795;9795;D; 15:08:01 ; 16:01:14 ;29
9796;9796;D; 23:13:13 ; 12:46:53 ;25
9797;9797;D; 20:17:42 ; 22:25:53 ;17
9798;9798;S; 13:52:48 ; 16:05:08 ;17
9799;9799;J; 00:45:09 ; 01:35:02 ;1
9800;9800;D; 01:52:55 ; 02:53:57 ;20
9801;9801;D; 07:39:11 ; 08:57:53 ;16
9802;9802;I; 20:56:04 ; 21:44:01 ;28
9803;9803;I; 08:31:26 ; 10:59:38 ;23
9804;9804;D; 11:45:28 ; 13:55:17 ;3
9805;9805;D; 06:05:27 ; 07:47:35 ;8
9806;9806;D; 22:42:53 ; 12:22:45 ;8
9807;9807;V; 20:09:16 ; 22:08:38 ;11
9808;9808;D; 08:08:53 ; 09:32:19 ;3
9809;9809;D; 16:42:30 ; 17:39:58 ;1
9810;9810;S; 12:10:41 ; 14:31:05 ;13
9811;9811;D; 02:25:51 ; 03:25:50 ;22
9812;9812;D; 04:12:36 ; 05:45:30 ;6
9813;9813;D; 16:47:10 ; 17:33:20 ;12
9814;9814;S; 02:45:54 ; 04:34:36 ;6
9815;9815;D; 20:53:22 ; 23:13:35 ;29
9816;9816;J; 13:41:42 ; 14:52:03 ;8
9817;9817;J; 14:58:41 ; 16:14:14 ;14
9818;9818;V; 23:14:51 ; 01:12:00 ;3
9819;9819;D; 14:42:25 ; 15:37:42 ;4
9820;9820;V; 09:41:40 ; 11:57:48 ;6
9821;9821;D; 04:35:49 ; 05:25:53 ;13
9822;9822;D; 11:40:03 ; 14:00:56 ;9
9823;9823;D; 01:50:49 ; 02:42:54 ;5
9824;9824;S; 07:21:24 ; 09:23:58 ;20
9825;9825;D; 06:04:45 ; 07:10:50 ;30
9826;9826;D; 03:28:43 ; 05:32:51 ;27
9827;9827;D; 10:55:33 ; 12:33:00 ;15
9828;9828;D; 10:26:45 ; 11:25:04 ;23
9829;9829;V; 22:46:48 ; 01:01:21 ;19
9830;9830;D; 08:40:34 ; 09:37:56 ;25
9831;9831;D; 14:24:38 ; 16:44:47 ;25
9832;9832;S; 18:53:25 ; 20:50:07 ;20
9833;9833;V; 06:06:39 ; 07:18:36 ;30
9834;9834;S; 01:25:33 ; 02:31:42 ;2
9835;9835;V; 03:11:43 ; 03:59:43 ;21
9836;9836;S; 22:01:01 ; 23:27:42 ;8
9837;9837;D; 06:53:01 ; 08:09:38 ;17
9838;9838;D; 19:46:22 ; 21:13:01 ;2
9839;9839;D; 00:27:36 ; 02:39:33 ;8
9840;9840;S; 06:30:00 ; 08:35:17 ;19
9841;9841;J; 15:19:00 ; 16:25:18 ;7
9842;9842;D; 14:45:30 ; 16:51:24 ;6
9843;9843;D; 13:17:52 ; 14:20:06 ;5
9844;9844;I; 23:04:04 ; 23:43:21 ;1
9845;9845;D; 22:43:32 ; 12:03:55 ;27
9846;9846;D; 14:08:26 ; 15:20:52 ;28
9847;9847;D; 00:06:24 ; 01:21:11 ;26
9848;9848;I; 08:50:28 ; 09:42:56 ;30
9849;9849;S; 12:02:16 ; 13:14:17 ;10
9850;9850;D; 21:48:59 ; 23:37:21 ;23
9851;9851;D; 01:43:53 ; 03:09:22 ;28
9852;9852;D; 14:17:18 ; 16:23:49 ;10
9853;9853;D; 15:04:06 ; 15:35:11 ;15
9854;9854;J; 21:16:58 ; 23:11:59 ;7
9855;9855;V; 13:41:28 ; 15:58:15 ;29
9856;9856;D; 01:07:29 ; 03:15:53 ;15
9857;9857;D; 14:32:25 ; 16:29:08 ;19
9858;9858;J; 08:40:44 ; 09:20:58 ;17
9859;9859;D; 10:55:23 ; 13:08:41 ;24
9860;9860;D; 09:48:01 ; 11:49:28 ;11
9861;9861;D; 07:10:56 ; 09:36:05 ;25
9862;9862;D; 01:45:46 ; 03:34:58 ;30
9863;9863;D; 13:15:41 ; 14:00:15 ;19
9864;9864;D; 03:13:52 ; 04:35:44 ;6
9865;9865;D; 14:37:31 ; 16:15:15 ;17
9866;9866;S; 07:58:34 ; 09:39:07 ;18
9867;9867;D; 11:26:36 ; 13:30:25 ;25
9868;9868;S; 14:58:09 ; 17:14:45 ;15
9869;9869;D; 23:38:19 ; 12:52:58 ;29
9870;9870;J; 17:37:27 ; 18:28:21 ;1
9871;9871;J; 06:55:40 ; 08:09:38 ;26
9872;9872;S; 11:16:08 ; 13:00:55 ;26
9873;9873;S; 21:37:26 ; 22:14:48 ;14
9874;9874;D; 02:36:18 ; 03:08:56 ;28
9875;9875;S; 23:15:29 ; 12:58:39 ;5
9876;9876;S; 05:58:57 ; 06:48:32 ;22
9877;9877;D; 08:19:22 ; 10:24:26 ;26
9878;9878;D; 17:19:10 ; 18:40:23 ;7
9879;9879;D; 00:28:32 ; 02:18:07 ;24
9880;9880;S; 09:22:01 ; 10:08:09 ;10
9881;9881;D; 08:30:42 ; 09:23:46 ;14
9882;9882;D; 21:58:35 ; 12:10:14 ;10
9883;9883;D; 02:32:32 ; 04:50:16 ;21
9884;9884;M; 11:15:40 ; 12:52:49 ;21
9885;9885;S; 20:42:16 ; 21:31:43 ;12
9886;9886;S; 22:31:36 ; 23:10:10 ;11
9887;9887;S; 20:55:58 ; 21:58:15 ;23
9888;9888;D; 02:34:28 ; 03:13:54 ;27
9889;9889;V; 16:08:22 ; 17:02:10 ;1
9890;9890;V; 04:45:08 ; 05:44:00 ;12
9891;9891;D; 10:55:20 ; 12:50:09 ;27
9892;9892;D; 06:13:19 ; 07:27:15 ;7
9893;9893;J; 14:29:11 ; 16:04:18 ;10
9894;9894;J; 23:50:17 ; 02:13:35 ;3
9895;9895;D; 08:13:49 ; 09:36:16 ;26
9896;9896;D; 14:00:18 ; 15:13:35 ;14
9897;9897;S; 09:27:44 ; 11:44:46 ;10
9898;9898;S; 03:39:02 ; 05:58:50 ;29
9899;9899;D; 18:49:56 ; 21:04:06 ;11
9900;9900;D; 02:42:06 ; 03:45:09 ;29
9901;9901;D; 03:48:10 ; 04:42:19 ;11
9902;9902;S; 21:56:44 ; 23:46:16 ;22
9903;9903;D; 19:18:24 ; 21:10:33 ;7
9904;9904;D; 06:41:07 ; 07:30:08 ;17
9905;9905;D; 00:07:13 ; 01:21:02 ;28
9906;9906;V; 23:31:46 ; 01:03:49 ;28
9907;9907;D; 10:25:40 ; 11:46:49 ;1
9908;9908;S; 21:35:18 ; 23:30:13 ;7
9909;9909;S; 18:38:09 ; 20:32:09 ;25
9910;9910;V; 13:40:32 ; 14:19:01 ;12
9911;9911;D; 15:09:09 ; 16:41:27 ;3
9912;9912;S; 01:00:46 ; 02:24:43 ;13
9913;9913;D; 14:49:41 ; 15:27:16 ;9
9914;9914;S; 02:17:34 ; 03:35:59 ;17
9915;9915;D; 17:21:47 ; 17:58:47 ;8
9916;9916;D; 02:30:24 ; 04:09:28 ;15
9917;9917;S; 11:26:35 ; 13:04:03 ;13
9918;9918;V; 04:03:53 ; 05:25:26 ;19
9919;9919;D; 03:09:32 ; 03:55:21 ;13
9920;9920;S; 17:24:56 ; 18:37:49 ;22
9921;9921;L; 12:13:51 ; 14:00:35 ;5
9922;9922;S; 18:52:47 ; 20:36:51 ;2
9923;9923;S; 14:58:16 ; 16:11:24 ;5
9924;9924;L; 16:16:11 ; 18:11:33 ;25
9925;9925;V; 17:21:12 ; 18:31:20 ;2
9926;9926;D; 05:08:39 ; 06:36:26 ;17
9927;9927;V; 05:49:17 ; 07:42:13 ;11
9928;9928;I; 00:54:11 ; 02:42:05 ;9
9929;9929;V; 07:30:28 ; 09:14:28 ;19
9930;9930;D; 14:13:03 ; 16:33:24 ;17
9931;9931;S; 22:14:14 ; 23:45:49 ;17
9932;9932;S; 01:01:11 ; 03:07:14 ;10
9933;9933;D; 11:59:46 ; 14:10:08 ;22
9934;9934;D; 18:03:54 ; 19:43:36 ;27
9935;9935;D; 15:58:18 ; 17:21:26 ;5
9936;9936;V; 06:41:31 ; 08:30:55 ;24
9937;9937;S; 01:44:00 ; 03:25:46 ;1
9938;9938;J; 06:54:11 ; 08:51:50 ;5
9939;9939;J; 19:20:09 ; 21:03:41 ;3
9940;9940;D; 19:21:00 ; 20:38:26 ;28
9941;9941;D; 19:42:35 ; 20:32:18 ;8
9942;9942;D; 02:08:43 ; 03:59:43 ;1
9943;9943;M; 16:26:53 ; 17:44:01 ;7
9944;9944;D; 06:18:55 ; 07:08:47 ;12
9945;9945;S; 19:24:31 ; 21:38:37 ;20
9946;9946;D; 21:54:25 ; 23:53:52 ;16
9947;9947;V; 21:47:27 ; 23:08:24 ;25
9948;9948;S; 06:34:21 ; 07:25:47 ;10
9949;9949;D; 18:44:56 ; 20:49:05 ;15
9950;9950;D; 12:46:59 ; 13:40:40 ;16
9951;9951;S; 18:18:51 ; 20:40:32 ;15
9952;9952;V; 04:52:11 ; 06:46:36 ;18
9953;9953;D; 14:17:02 ; 15:01:34 ;23
9954;9954;D; 06:04:55 ; 06:47:54 ;13
9955;9955;S; 19:01:54 ; 20:36:37 ;8
9956;9956;D; 15:03:21 ; 15:34:43 ;27
9957;9957;D; 20:39:06 ; 21:43:13 ;20
9958;9958;D; 04:17:17 ; 05:38:30 ;14
9959;9959;D; 03:57:12 ; 05:01:53 ;26
9960;9960;D; 08:08:36 ; 08:50:25 ;15
9961;9961;S; 11:58:43 ; 13:45:37 ;7
9962;9962;D; 08:40:20 ; 10:45:39 ;30
9963;9963;D; 05:31:02 ; 07:58:08 ;21
9964;9964;D; 18:48:46 ; 19:55:28 ;2
9965;9965;D; 00:46:35 ; 02:51:42 ;5
9966;9966;D; 12:49:49 ; 13:25:55 ;12
9967;9967;D; 21:38:09 ; 22:52:14 ;21
9968;9968;D; 07:25:44 ; 09:47:54 ;16
9969;9969;D; 17:38:09 ; 20:07:26 ;28
9970;9970;D; 16:50:38 ; 17:33:03 ;7
9971;9971;D; 03:31:11 ; 05:13:32 ;1
9972;9972;V; 18:55:54 ; 21:12:38 ;4
9973;9973;D; 14:56:44 ; 16:14:01 ;5
9974;9974;D; 11:24:31 ; 12:29:59 ;26
9975;9975;D; 00:18:05 ; 02:28:11 ;18
9976;9976;D; 16:10:57 ; 17:59:55 ;9
9977;9977;S; 01:36:13 ; 02:06:29 ;23
9978;9978;L; 21:47:53 ; 22:54:24 ;24
9979;9979;D; 02:43:56 ; 03:32:33 ;23
9980;9980;S; 23:42:09 ; 12:16:04 ;7
9981;9981;S; 18:42:15 ; 20:45:04 ;21
9982;9982;V; 11:26:18 ; 13:48:29 ;17
9983;9983;D; 10:27:10 ; 12:19:40 ;8
9984;9984;D; 12:10:36 ; 14:03:22 ;23
9985;9985;D; 10:59:20 ; 12:51:27 ;21
9986;9986;V; 15:46:35 ; 16:33:53 ;29
9987;9987;V; 22:06:20 ; 23:04:34 ;8
9988;9988;D; 01:15:06 ; 03:09:50 ;10
9989;9989;D; 08:54:47 ; 10:59:59 ;15
9990;9990;S; 04:52:18 ; 06:42:30 ;16
9991;9991;D; 01:07:48 ; 02:28:06 ;13
9992;9992;S; 02:04:21 ; 02:51:43 ;16
9993;9993;D; 13:06:01 ; 14:56:03 ;5
9994;9994;D; 06:25:57 ; 07:54:29 ;24
9995;9995;S; 18:22:41 ; 19:15:18 ;13
9996;9996;D; 00:17:09 ; 01:50:33 ;17
9997;9997;D; 06:26:33 ; 08:09:38 ;25
9998;9998;M; 20:54:31 ; 23:20:31 ;1
9999;9999;D; 11:19:51 ; 13:30:02 ;20
10000;10000;S; 15:07:51 ; 15:42:14 ;17
10001;10001;J; 06:32:15 ; 07:39:43 ;10
10002;10002;S; 12:35:49 ; 14:16:44 ;24
10003;10003;S; 08:10:29 ; 08:53:37 ;3
10004;10004;V; 15:00:02 ; 17:25:08 ;7
10005;10005;V; 10:01:14 ; 11:25:26 ;16
10006;10006;D; 06:49:19 ; 08:35:26 ;21
10007;10007;D; 10:57:44 ; 11:32:59 ;17
10008;10008;D; 03:48:12 ; 04:53:54 ;9
10009;10009;D; 05:52:59 ; 07:25:16 ;14
10010;10010;D; 13:49:26 ; 15:22:55 ;26
10011;10011;V; 21:17:18 ; 23:38:13 ;9
10012;10012;D; 18:08:29 ; 20:05:56 ;1
10013;10013;D; 23:41:04 ; 01:40:43 ;11
10014;10014;S; 01:51:48 ; 03:03:46 ;9
10015;10015;S; 04:23:25 ; 04:55:07 ;20
10016;10016;S; 10:00:13 ; 11:46:10 ;22
10017;10017;D; 00:27:07 ; 02:11:28 ;4
10018;10018;D; 18:44:07 ; 19:50:36 ;23
10019;10019;S; 03:06:07 ; 05:17:23 ;4
10020;10020;D; 01:25:20 ; 02:54:30 ;1
10021;10021;S; 01:27:18 ; 02:22:41 ;8
10022;10022;M; 11:45:09 ; 12:52:02 ;2
10023;10023;V; 15:42:25 ; 17:27:05 ;14
10024;10024;D; 06:28:11 ; 08:46:57 ;26
10025;10025;S; 08:14:01 ; 09:37:38 ;30
10026;10026;S; 00:23:49 ; 02:30:10 ;26
10027;10027;S; 16:53:29 ; 17:29:09 ;6
10028;10028;I; 17:01:37 ; 19:11:11 ;5
10029;10029;S; 10:14:13 ; 12:24:31 ;30
10030;10030;J; 23:04:07 ; 01:18:28 ;9
10031;10031;I; 13:00:11 ; 15:09:44 ;6
10032;10032;D; 06:37:00 ; 07:15:49 ;2
10033;10033;D; 02:44:04 ; 04:04:07 ;13
10034;10034;D; 05:31:05 ; 07:19:55 ;26
10035;10035;V; 13:42:30 ; 16:02:36 ;14
10036;10036;D; 21:08:01 ; 22:40:46 ;8
10037;10037;I; 04:07:53 ; 05:58:39 ;24
10038;10038;S; 08:07:11 ; 10:15:49 ;29
10039;10039;D; 04:49:11 ; 07:14:17 ;9
10040;10040;D; 02:55:15 ; 03:59:59 ;10
10041;10041;J; 17:59:52 ; 18:37:21 ;14
10042;10042;S; 05:13:27 ; 06:49:24 ;1
10043;10043;D; 07:23:43 ; 08:19:50 ;22
10044;10044;S; 13:40:24 ; 15:54:24 ;27
10045;10045;D; 02:06:00 ; 03:22:34 ;18
10046;10046;V; 19:22:44 ; 20:02:34 ;4
10047;10047;D; 20:25:40 ; 21:17:53 ;9
10048;10048;J; 10:28:45 ; 12:00:18 ;19
10049;10049;S; 19:15:11 ; 19:54:55 ;11
10050;10050;D; 07:18:28 ; 08:25:15 ;18
10051;10051;D; 08:26:14 ; 10:18:23 ;12
10052;10052;D; 01:03:24 ; 02:17:06 ;5
10053;10053;D; 12:13:31 ; 14:02:03 ;30
10054;10054;L; 08:31:04 ; 10:13:55 ;7
10055;10055;D; 09:30:11 ; 11:02:12 ;3
10056;10056;S; 13:55:13 ; 14:46:46 ;25
10057;10057;S; 21:41:12 ; 23:56:36 ;13
10058;10058;D; 21:04:10 ; 22:26:15 ;20
10059;10059;S; 01:55:46 ; 02:57:28 ;10
10060;10060;S; 08:23:36 ; 09:04:04 ;15
10061;10061;S; 02:55:54 ; 04:08:29 ;30
10062;10062;J; 02:36:25 ; 03:12:07 ;7
10063;10063;S; 23:45:42 ; 01:51:29 ;19
10064;10064;S; 14:11:39 ; 15:43:58 ;25
10065;10065;S; 22:04:50 ; 22:54:26 ;6
10066;10066;S; 15:20:27 ; 16:47:47 ;27
10067;10067;S; 16:55:26 ; 18:28:23 ;13
10068;10068;D; 09:59:17 ; 11:23:13 ;7
10069;10069;D; 00:42:46 ; 02:57:37 ;18
10070;10070;J; 23:11:07 ; 12:48:28 ;11
10071;10071;S; 06:01:00 ; 07:47:13 ;20
10072;10072;D; 03:29:25 ; 05:56:41 ;25
10073;10073;V; 22:18:58 ; 23:22:37 ;2
10074;10074;S; 10:44:28 ; 12:01:30 ;26
10075;10075;M; 05:16:52 ; 07:02:35 ;17
10076;10076;S; 09:45:38 ; 11:40:19 ;5
10077;10077;D; 21:43:39 ; 23:55:29 ;2
10078;10078;L; 23:12:55 ; 01:16:11 ;30
10079;10079;S; 01:08:27 ; 02:15:08 ;11
10080;10080;V; 09:28:25 ; 11:50:58 ;8
10081;10081;V; 15:27:50 ; 16:41:56 ;12
10082;10082;J; 09:04:27 ; 11:09:04 ;1
10083;10083;I; 07:53:43 ; 09:20:35 ;2
10084;10084;I; 04:54:55 ; 06:15:28 ;24
10085;10085;V; 22:42:56 ; 12:56:09 ;12
10086;10086;M; 01:19:59 ; 02:07:42 ;23
10087;10087;J; 04:54:27 ; 07:13:21 ;2
10088;10088;D; 13:54:38 ; 14:28:47 ;13
10089;10089;D; 04:38:14 ; 05:33:56 ;12
10090;10090;L; 23:34:47 ; 02:00:11 ;15
10091;10091;V; 22:08:30 ; 22:43:30 ;16
10092;10092;D; 19:21:05 ; 19:59:42 ;13
10093;10093;S; 13:46:28 ; 16:08:48 ;26
10094;10094;I; 06:51:02 ; 08:05:34 ;20
10095;10095;S; 22:23:05 ; 12:34:09 ;1
10096;10096;J; 10:16:23 ; 10:51:44 ;5
10097;10097;J; 16:31:06 ; 17:30:09 ;11
10098;10098;D; 20:13:41 ; 22:33:04 ;4
10099;10099;S; 07:51:34 ; 09:28:46 ;18
10100;10100;D; 13:04:44 ; 15:03:23 ;23
10101;10101;D; 13:29:03 ; 15:00:41 ;3
10102;10102;D; 04:23:22 ; 06:33:13 ;24
10103;10103;S; 15:43:48 ; 16:55:59 ;6
10104;10104;D; 08:54:52 ; 10:05:29 ;15
10105;10105;S; 12:10:13 ; 14:22:33 ;30
10106;10106;S; 20:21:55 ; 22:07:40 ;21
10107;10107;S; 08:56:21 ; 10:59:05 ;1
10108;10108;D; 04:24:54 ; 05:26:10 ;12
10109;10109;D; 02:59:15 ; 04:08:48 ;1
10110;10110;D; 15:46:29 ; 16:25:40 ;15
10111;10111;S; 20:12:09 ; 21:03:00 ;10
10112;10112;J; 22:20:14 ; 23:42:10 ;6
10113;10113;S; 19:02:44 ; 19:39:04 ;3
10114;10114;D; 20:01:27 ; 20:58:11 ;3
10115;10115;S; 19:54:15 ; 21:15:28 ;8
10116;10116;S; 20:57:57 ; 22:30:44 ;19
10117;10117;S; 23:44:41 ; 01:31:26 ;11
10118;10118;D; 01:22:24 ; 02:25:02 ;22
10119;10119;D; 21:25:36 ; 23:17:01 ;14
10120;10120;V; 17:32:00 ; 19:17:21 ;13
10121;10121;I; 09:03:06 ; 11:24:26 ;10
10122;10122;S; 04:15:31 ; 05:30:57 ;18
10123;10123;D; 02:25:19 ; 04:07:29 ;10
10124;10124;D; 23:19:35 ; 01:30:03 ;26
10125;10125;V; 12:59:05 ; 14:27:58 ;3
10126;10126;D; 17:36:43 ; 18:22:20 ;28
10127;10127;D; 16:19:17 ; 17:39:06 ;2
10128;10128;V; 04:05:58 ; 05:52:12 ;10
10129;10129;D; 23:42:24 ; 01:55:05 ;14
10130;10130;D; 21:15:22 ; 22:03:25 ;16
10131;10131;S; 00:14:52 ; 00:52:06 ;9
10132;10132;S; 18:08:01 ; 19:17:52 ;4
10133;10133;D; 17:07:13 ; 19:07:14 ;18
10134;10134;D; 02:21:35 ; 04:41:00 ;26
10135;10135;D; 15:44:33 ; 18:05:10 ;2
10136;10136;S; 19:30:01 ; 20:49:42 ;8
10137;10137;D; 16:59:26 ; 17:58:16 ;26
10138;10138;V; 17:02:24 ; 17:49:41 ;13
10139;10139;D; 14:22:54 ; 15:51:56 ;28
10140;10140;M; 06:24:00 ; 08:39:48 ;8
10141;10141;D; 11:50:32 ; 13:14:45 ;9
10142;10142;D; 20:15:59 ; 22:36:51 ;17
10143;10143;D; 19:56:39 ; 21:10:17 ;7
10144;10144;M; 06:20:57 ; 07:37:39 ;14
10145;10145;V; 02:51:51 ; 04:37:07 ;22
10146;10146;S; 18:50:37 ; 20:01:30 ;16
10147;10147;M; 19:59:14 ; 21:01:30 ;25
10148;10148;D; 04:01:59 ; 05:13:00 ;14
10149;10149;D; 01:39:37 ; 03:03:44 ;18
10150;10150;V; 08:53:47 ; 10:57:21 ;30
10151;10151;D; 06:49:46 ; 08:34:29 ;8
10152;10152;D; 03:56:36 ; 05:06:56 ;24
10153;10153;D; 21:23:44 ; 22:57:59 ;11
10154;10154;S; 07:44:18 ; 09:11:44 ;18
10155;10155;D; 12:21:39 ; 13:34:29 ;7
10156;10156;D; 04:20:04 ; 05:08:40 ;27
10157;10157;D; 20:06:13 ; 21:22:12 ;26
10158;10158;S; 11:24:03 ; 12:38:44 ;21
10159;10159;J; 21:23:20 ; 22:36:19 ;21
10160;10160;D; 22:50:57 ; 23:44:34 ;11
10161;10161;S; 02:54:49 ; 04:46:40 ;18
10162;10162;V; 07:24:48 ; 09:37:36 ;23
10163;10163;D; 01:38:23 ; 03:08:02 ;1
10164;10164;D; 18:47:01 ; 20:18:04 ;29
10165;10165;D; 19:41:14 ; 20:22:27 ;27
10166;10166;D; 08:31:00 ; 10:51:28 ;6
10167;10167;S; 20:17:32 ; 21:21:27 ;21
10168;10168;S; 23:09:58 ; 12:06:07 ;5
10169;10169;D; 00:10:54 ; 01:03:25 ;7
10170;10170;D; 20:02:26 ; 21:04:20 ;7
10171;10171;D; 06:25:48 ; 08:44:18 ;3
10172;10172;J; 23:01:46 ; 01:10:20 ;22
10173;10173;D; 07:28:58 ; 08:33:50 ;19
10174;10174;S; 20:27:12 ; 22:47:18 ;24
10175;10175;D; 00:24:28 ; 01:35:55 ;19
10176;10176;V; 07:28:25 ; 09:57:14 ;26
10177;10177;D; 14:59:36 ; 17:01:28 ;19
10178;10178;S; 18:35:37 ; 19:37:05 ;22
10179;10179;J; 06:50:04 ; 07:24:41 ;28
10180;10180;J; 13:57:31 ; 14:35:15 ;5
10181;10181;V; 00:56:11 ; 02:54:51 ;2
10182;10182;D; 22:53:18 ; 23:44:21 ;20
10183;10183;D; 19:09:02 ; 21:06:46 ;30
10184;10184;S; 17:10:25 ; 17:42:22 ;22
10185;10185;I; 19:26:23 ; 20:21:34 ;8
10186;10186;S; 06:17:12 ; 08:43:40 ;18
10187;10187;D; 07:11:51 ; 08:25:33 ;1
10188;10188;V; 01:53:28 ; 03:55:26 ;17
10189;10189;S; 14:53:27 ; 15:28:42 ;8
10190;10190;D; 07:37:14 ; 09:13:22 ;30
10191;10191;S; 02:30:27 ; 04:20:15 ;15
10192;10192;D; 04:13:37 ; 05:34:48 ;30
10193;10193;D; 17:35:21 ; 20:01:17 ;7
10194;10194;S; 00:06:00 ; 02:11:21 ;23
10195;10195;D; 11:01:58 ; 13:09:11 ;23
